iterations,time,rewards,delta
1,0.00524592399597168,1.3636363636363635,0.3636363636363636
2,0.01029205322265625,1.7596784901878966,0.05838039920338545
3,0.015368938446044922,1.7598242567597582,0.0014957872444858883
4,0.020457983016967773,1.7598370711081295,3.83581523448008e-05
5,0.025506973266601562,1.7598370711518225,8.908121762234356e-07
6,0.030678987503051758,1.7598370711519775,2.180683721269386e-08
7,0.03585624694824219,1.7598370711519775,2.1264111445965084e-12
8,0.041059017181396484,1.7598370711519775,2.220446049250313e-16
9,0.04632711410522461,1.7598370711519775,2.220446049250313e-16
10,0.051522016525268555,1.7598370711519775,2.220446049250313e-16
11,0.056704044342041016,1.7598370711519775,2.220446049250313e-16
12,0.0618739128112793,1.7598370711519775,2.220446049250313e-16
13,0.06709098815917969,1.7598370711519775,2.220446049250313e-16
14,0.07280802726745605,1.7598370711519775,2.220446049250313e-16
15,0.07805013656616211,1.7598370711519775,2.220446049250313e-16
16,0.08323502540588379,1.7598370711519775,2.220446049250313e-16
17,0.08853507041931152,1.7598370711519775,2.220446049250313e-16
18,0.09374213218688965,1.7598370711519775,2.220446049250313e-16
19,0.09896302223205566,1.7598370711519775,2.220446049250313e-16
20,0.10421299934387207,1.7598370711519775,2.220446049250313e-16
21,0.10944414138793945,1.7598370711519775,2.220446049250313e-16
22,0.1145939826965332,1.7598370711519775,2.220446049250313e-16
23,0.11981606483459473,1.7598370711519775,2.220446049250313e-16
24,0.12501192092895508,1.7598370711519775,2.220446049250313e-16
25,0.1302189826965332,1.7598370711519775,2.220446049250313e-16
26,0.13544607162475586,1.7598370711519775,2.220446049250313e-16
27,0.14068889617919922,1.7598370711519775,2.220446049250313e-16
28,0.14586210250854492,1.7598370711519775,2.220446049250313e-16
29,0.151047945022583,1.7598370711519775,2.220446049250313e-16
30,0.1562349796295166,1.7598370711519775,2.220446049250313e-16
31,0.16143012046813965,1.7598370711519775,2.220446049250313e-16
32,0.16661906242370605,1.7598370711519775,2.220446049250313e-16
33,0.1719510555267334,1.7598370711519775,2.220446049250313e-16
34,0.17712903022766113,1.7598370711519775,2.220446049250313e-16
35,0.1824052333831787,1.7598370711519775,2.220446049250313e-16
36,0.18776202201843262,1.7598370711519775,2.220446049250313e-16
37,0.19434285163879395,1.7598370711519775,2.220446049250313e-16
38,0.20098304748535156,1.7598370711519775,2.220446049250313e-16
39,0.2064189910888672,1.7598370711519775,2.220446049250313e-16
40,0.21208405494689941,1.7598370711519775,2.220446049250313e-16
41,0.21842408180236816,1.7598370711519775,2.220446049250313e-16
42,0.22408509254455566,1.7598370711519775,2.220446049250313e-16
43,0.22950100898742676,1.7598370711519775,2.220446049250313e-16
44,0.23536419868469238,1.7598370711519775,2.220446049250313e-16
45,0.2428731918334961,1.7598370711519775,2.220446049250313e-16
46,0.2508840560913086,1.7598370711519775,2.220446049250313e-16
47,0.25736188888549805,1.7598370711519775,2.220446049250313e-16
48,0.2631690502166748,1.7598370711519775,2.220446049250313e-16
49,0.26947903633117676,1.7598370711519775,2.220446049250313e-16
50,0.2751610279083252,1.7598370711519775,2.220446049250313e-16
51,0.28064417839050293,1.7598370711519775,2.220446049250313e-16
52,0.28613805770874023,1.7598370711519775,2.220446049250313e-16
53,0.29182004928588867,1.7598370711519775,2.220446049250313e-16
54,0.29729700088500977,1.7598370711519775,2.220446049250313e-16
55,0.30456018447875977,1.7598370711519775,2.220446049250313e-16
56,0.3123819828033447,1.7598370711519775,2.220446049250313e-16
57,0.3188211917877197,1.7598370711519775,2.220446049250313e-16
58,0.3246300220489502,1.7598370711519775,2.220446049250313e-16
59,0.33065104484558105,1.7598370711519775,2.220446049250313e-16
60,0.33838486671447754,1.7598370711519775,2.220446049250313e-16
61,0.3460390567779541,1.7598370711519775,2.220446049250313e-16
62,0.3518810272216797,1.7598370711519775,2.220446049250313e-16
63,0.3583848476409912,1.7598370711519775,2.220446049250313e-16
64,0.36460304260253906,1.7598370711519775,2.220446049250313e-16
65,0.37458205223083496,1.7598370711519775,2.220446049250313e-16
66,0.38028597831726074,1.7598370711519775,2.220446049250313e-16
67,0.38590312004089355,1.7598370711519775,2.220446049250313e-16
68,0.391420841217041,1.7598370711519775,2.220446049250313e-16
69,0.3974931240081787,1.7598370711519775,2.220446049250313e-16
70,0.403717041015625,1.7598370711519775,2.220446049250313e-16
71,0.41382908821105957,1.7598370711519775,2.220446049250313e-16
72,0.41945695877075195,1.7598370711519775,2.220446049250313e-16
73,0.4247591495513916,1.7598370711519775,2.220446049250313e-16
74,0.42998194694519043,1.7598370711519775,2.220446049250313e-16
75,0.4352121353149414,1.7598370711519775,2.220446049250313e-16
76,0.440784215927124,1.7598370711519775,2.220446049250313e-16
77,0.446026086807251,1.7598370711519775,2.220446049250313e-16
78,0.45124101638793945,1.7598370711519775,2.220446049250313e-16
79,0.45645809173583984,1.7598370711519775,2.220446049250313e-16
80,0.4617011547088623,1.7598370711519775,2.220446049250313e-16
81,0.46690893173217773,1.7598370711519775,2.220446049250313e-16
82,0.47208094596862793,1.7598370711519775,2.220446049250313e-16
83,0.4773440361022949,1.7598370711519775,2.220446049250313e-16
84,0.4824960231781006,1.7598370711519775,2.220446049250313e-16
85,0.4878089427947998,1.7598370711519775,2.220446049250313e-16
86,0.49297094345092773,1.7598370711519775,2.220446049250313e-16
87,0.498215913772583,1.7598370711519775,2.220446049250313e-16
88,0.5033762454986572,1.7598370711519775,2.220446049250313e-16
89,0.5086450576782227,1.7598370711519775,2.220446049250313e-16
90,0.513836145401001,1.7598370711519775,2.220446049250313e-16
91,0.5224819183349609,1.7598370711519775,2.220446049250313e-16
92,0.5290119647979736,1.7598370711519775,2.220446049250313e-16
93,0.53531813621521,1.7598370711519775,2.220446049250313e-16
94,0.5413000583648682,1.7598370711519775,2.220446049250313e-16
95,0.5495679378509521,1.7598370711519775,2.220446049250313e-16
96,0.5552661418914795,1.7598370711519775,2.220446049250313e-16
97,0.5613760948181152,1.7598370711519775,2.220446049250313e-16
98,0.5677251815795898,1.7598370711519775,2.220446049250313e-16
99,0.5741779804229736,1.7598370711519775,2.220446049250313e-16
100,0.580690860748291,1.7598370711519775,2.220446049250313e-16
101,0.586616039276123,1.7598370711519775,2.220446049250313e-16
102,0.5961971282958984,1.7598370711519775,2.220446049250313e-16
103,0.6079850196838379,1.7598370711519775,2.220446049250313e-16
104,0.6147551536560059,1.7598370711519775,2.220446049250313e-16
105,0.6211199760437012,1.7598370711519775,2.220446049250313e-16
106,0.6267490386962891,1.7598370711519775,2.220446049250313e-16
107,0.6323409080505371,1.7598370711519775,2.220446049250313e-16
108,0.6378600597381592,1.7598370711519775,2.220446049250313e-16
109,0.6435949802398682,1.7598370711519775,2.220446049250313e-16
110,0.6490879058837891,1.7598370711519775,2.220446049250313e-16
111,0.6546390056610107,1.7598370711519775,2.220446049250313e-16
112,0.6601400375366211,1.7598370711519775,2.220446049250313e-16
113,0.6657450199127197,1.7598370711519775,2.220446049250313e-16
114,0.6713871955871582,1.7598370711519775,2.220446049250313e-16
115,0.6766519546508789,1.7598370711519775,2.220446049250313e-16
116,0.6818192005157471,1.7598370711519775,2.220446049250313e-16
117,0.6870951652526855,1.7598370711519775,2.220446049250313e-16
118,0.6922471523284912,1.7598370711519775,2.220446049250313e-16
119,0.6974661350250244,1.7598370711519775,2.220446049250313e-16
120,0.7026088237762451,1.7598370711519775,2.220446049250313e-16
121,0.707801103591919,1.7598370711519775,2.220446049250313e-16
122,0.7129700183868408,1.7598370711519775,2.220446049250313e-16
123,0.7181921005249023,1.7598370711519775,2.220446049250313e-16
124,0.7233238220214844,1.7598370711519775,2.220446049250313e-16
125,0.7284941673278809,1.7598370711519775,2.220446049250313e-16
126,0.7336609363555908,1.7598370711519775,2.220446049250313e-16
127,0.738886833190918,1.7598370711519775,2.220446049250313e-16
128,0.7440671920776367,1.7598370711519775,2.220446049250313e-16
129,0.7493751049041748,1.7598370711519775,2.220446049250313e-16
130,0.7545311450958252,1.7598370711519775,2.220446049250313e-16
131,0.7597289085388184,1.7598370711519775,2.220446049250313e-16
132,0.7648770809173584,1.7598370711519775,2.220446049250313e-16
133,0.7700929641723633,1.7598370711519775,2.220446049250313e-16
134,0.7752649784088135,1.7598370711519775,2.220446049250313e-16
135,0.7804579734802246,1.7598370711519775,2.220446049250313e-16
136,0.7855732440948486,1.7598370711519775,2.220446049250313e-16
137,0.790755033493042,1.7598370711519775,2.220446049250313e-16
138,0.7961678504943848,1.7598370711519775,2.220446049250313e-16
139,0.8015291690826416,1.7598370711519775,2.220446049250313e-16
