iterations,time,rewards,delta
1,0.00021505355834960938,1.0,1.0
2,0.0004830360412597656,1.2666666666666666,0.5333333333333333
3,0.0007452964782714844,1.48,0.21333333333333337
4,0.0009992122650146484,1.5748148148148147,0.17066666666666674
5,0.001245260238647461,1.64560987654321,0.10113580246913578
6,0.0014832019805908203,1.683367242798354,0.06877234567901225
7,0.0017070770263671875,1.7106963840877916,0.044949245541838156
8,0.0019462108612060547,1.7267103019661638,0.030205893004115247
9,0.0021800994873046875,1.7380638820667582,0.02012447643956705
10,0.002413034439086914,1.7450601422368544,0.013371994340700133
11,0.0026361942291259766,1.7499716168877781,0.009201059508950227
12,0.0028862953186035156,1.7530876120606114,0.006022996582907281
13,0.0031232833862304688,1.7552713625110237,0.004307631380541466
14,0.003366231918334961,1.756683610789045,0.0027676700797710785
15,0.0036051273345947266,1.7576771086254144,0.0020661389544979203
