iterations,0.2,0.4,0.8,0.99
1,0.07142857142857142,0.15384615384615385,0.3636363636363636,0.4925373134328357
2,0.0006651870211297206,0.006185322529220605,0.0880402594410683,0.22248746337560857
3,3.453832332093597e-06,0.00015874791941939033,2.220446049250313e-16,0.1374893521315531
4,1.3877787807814457e-17,2.7755575615628914e-17,2.220446049250313e-16,0.09373700554721198
5,1.3877787807814457e-17,2.7755575615628914e-17,2.220446049250313e-16,0.051230493446446035
6,1.3877787807814457e-17,2.7755575615628914e-17,2.220446049250313e-16,0.04586323431247119
7,1.3877787807814457e-17,2.7755575615628914e-17,2.220446049250313e-16,4.440892098500626e-16
