iterations,time,rewards,delta
50000,1.8617660999298096,0.0,1.9639788400485166e-08
100000,3.5879158973693848,0.0,3.826477730799377e-05
150000,5.244035959243774,1.0,0.00959789736226715
200000,6.896606922149658,0.0,0.00870236449127462
250000,8.578014135360718,1.0,0.009738221214171368
300000,10.205507040023804,0.0,3.4933295338215586e-05
350000,11.864969968795776,0.0,1.537748654379602e-05
400000,13.577961206436157,0.0,5.235928220044834e-07
450000,15.386105060577393,0.0,8.082271397395788e-06
500000,17.094118118286133,0.0,0.00016303003623694277
550000,18.737196922302246,1.0,0.009715716825655519
600000,20.35883903503418,1.0,0.009744906560040156
650000,21.968374967575073,0.0,0.00020139953971590405
700000,23.59235191345215,1.0,0.009595210578400383
750000,25.201194047927856,1.0,0.00948335024658831
800000,26.815746068954468,0.0,0.00031730815888522863
850000,28.429639101028442,0.0,0.008733406070804325
900000,30.059229135513306,1.0,0.00938827563353658
950000,31.6750431060791,0.0,0.00024543604932223334
1000000,33.30414009094238,1.0,0.0093693737546995
1050000,34.92395520210266,1.0,0.009486092175341063
1100000,36.53732109069824,1.0,0.00960715078690448
1150000,38.17925214767456,0.0,0.008749573425761454
1200000,39.82468819618225,1.0,0.00926892938409707
1250000,41.44259190559387,1.0,0.009102375110661249
1300000,43.0557758808136,1.0,0.00953025423344439
1350000,44.66478109359741,1.0,0.009239059979940118
1400000,46.26520800590515,1.0,0.009536031879021972
1450000,47.88838315010071,0.0,0.008716753666832106
1500000,49.50516700744629,1.0,0.009416717178697234
1550000,51.10460615158081,1.0,0.009456047455281478
1600000,52.71977210044861,0.0,0.0008250322129318412
1650000,54.34603214263916,1.0,0.009066899189289334
1700000,55.948846101760864,1.0,0.009437083283374418
1750000,57.55759620666504,1.0,0.008626891582862716
1800000,59.15800499916077,1.0,0.009443888875900135
1850000,60.7728328704834,0.0,8.655119104184167e-05
1900000,62.37919211387634,1.0,0.00897794960217457
1950000,64.00388503074646,0.0,0.0036043094653960593
2000000,65.61841607093811,1.0,0.009362367024267782
2050000,67.25520300865173,0.0,0.0023275888664654057
2100000,68.89808297157288,1.0,0.009394749232033808
2150000,70.50758218765259,0.0,6.887165455275501e-05
2200000,72.13867115974426,0.0,0.00047283170047936077
2250000,73.7383279800415,1.0,0.009084764819121804
2300000,75.334801197052,0.0,0.0012154202438949889
2350000,76.95472407341003,1.0,0.008746195707197603
2400000,78.57094120979309,0.0,0.000992662004466699
2450000,80.18551206588745,1.0,0.008817133960218998
2500000,81.79855108261108,0.0,0.00044301056178930266
2550000,83.41397714614868,0.0,3.3060128657284816e-05
2600000,85.01451516151428,1.0,0.008880639437222889
2650000,86.59881496429443,0.0,0.00035253325306475706
2700000,88.19391512870789,0.0,0.0012358047888104305
2750000,89.80200409889221,1.0,0.008874608099216443
2800000,91.41695213317871,1.0,0.00901989193155372
2850000,93.02363204956055,1.0,0.008709343942694863
2900000,94.62974715232849,0.0,0.008628075847807531
2950000,96.25506019592285,0.0,0.0012278467069679127
3000000,97.86789107322693,0.0,5.915559339946015e-05
3050000,99.50339198112488,1.0,0.008799431072907581
3100000,101.12007212638855,0.0,0.001264580042788696
3150000,102.73833799362183,1.0,0.008054934334086085
3200000,104.35173392295837,1.0,0.008474035796353434
3250000,105.96869015693665,1.0,0.008626319467490583
3300000,107.57877206802368,1.0,0.009107581730127462
3350000,109.19372606277466,0.0,0.0007214470745399759
3400000,110.79801416397095,0.0,0.0011184105324538586
3450000,112.39381003379822,1.0,0.008041960824324765
3500000,113.99041604995728,1.0,0.008486068331192018
3550000,115.59150719642639,0.0,2.1590149092888228e-05
3600000,117.19808197021484,1.0,0.008646485828601128
3650000,118.84342908859253,0.0,0.00010402986185581365
3700000,120.45717597007751,0.0,0.00015183024086974444
3750000,122.089359998703,1.0,0.008915534244725371
3800000,123.71523904800415,1.0,0.008507659266970957
3850000,125.32743906974792,0.0,0.00151111432591431
3900000,126.95165991783142,0.0,0.008617929508306822
3950000,128.61112117767334,1.0,0.008702495868400112
4000000,130.21941304206848,1.0,0.008617388786389658
4050000,131.82292914390564,1.0,0.009573830353922744
4100000,133.44129920005798,0.0,0.0012573114496087787
4150000,135.05125498771667,0.0,0.00016869286639246067
4200000,136.6614670753479,0.0,0.001107193047838061
4250000,138.26083493232727,1.0,0.008972619307005322
4300000,139.86470007896423,1.0,0.00916783556187594
4350000,141.4805428981781,0.0,0.0013061454792347882
4400000,143.10562205314636,0.0,0.001811180506965414
4450000,144.73055911064148,0.0,0.0012911069379459405
4500000,146.33582615852356,1.0,0.008981409300795181
4550000,147.94040894508362,1.0,0.00879454191799074
4600000,149.55426025390625,1.0,0.008283637505572863
4650000,151.18306803703308,1.0,0.009676716396773862
4700000,152.79369592666626,1.0,0.00903904956151842
4750000,154.4166009426117,1.0,0.009025633750369312
4800000,156.04290008544922,1.0,4.004659771771557e-06
4850000,157.65903615951538,1.0,0.009022491278950684
4900000,159.2996470928192,1.0,0.006701439434344962
4950000,160.93816304206848,1.0,0.008785161709083044
5000000,162.5660891532898,1.0,0.007584182383182638
