iterations,0.3,0.5,0.7,0.9
50000,0.0,0.0,0.0,0.0
100000,1.0,0.0,0.0,0.0
150000,1.0,1.0,1.0,0.0
200000,1.0,0.0,0.0,1.0
250000,0.0,0.0,1.0,1.0
300000,1.0,0.0,0.0,1.0
350000,1.0,1.0,0.0,1.0
400000,0.0,0.0,0.0,1.0
450000,1.0,1.0,0.0,1.0
500000,1.0,1.0,0.0,0.0
550000,0.0,0.0,1.0,1.0
600000,1.0,1.0,1.0,1.0
650000,0.0,1.0,0.0,0.0
700000,1.0,0.0,1.0,0.0
750000,0.0,0.0,1.0,1.0
800000,0.0,1.0,0.0,1.0
850000,1.0,1.0,0.0,1.0
900000,0.0,1.0,1.0,0.0
950000,1.0,0.0,0.0,1.0
1000000,1.0,1.0,1.0,1.0
1050000,1.0,0.0,1.0,1.0
1100000,1.0,1.0,1.0,0.0
1150000,1.0,1.0,0.0,1.0
1200000,0.0,1.0,1.0,1.0
1250000,1.0,0.0,1.0,1.0
1300000,0.0,1.0,1.0,1.0
1350000,0.0,0.0,1.0,1.0
1400000,1.0,1.0,1.0,1.0
1450000,1.0,0.0,0.0,1.0
1500000,1.0,1.0,1.0,0.0
1550000,1.0,1.0,1.0,0.0
1600000,1.0,1.0,0.0,1.0
1650000,0.0,1.0,1.0,1.0
1700000,1.0,1.0,1.0,0.0
1750000,0.0,0.0,1.0,0.0
1800000,1.0,1.0,1.0,0.0
1850000,0.0,1.0,0.0,1.0
1900000,0.0,0.0,1.0,1.0
1950000,0.0,1.0,0.0,0.0
2000000,0.0,1.0,1.0,1.0
2050000,1.0,1.0,0.0,1.0
2100000,1.0,0.0,1.0,0.0
2150000,1.0,1.0,0.0,1.0
2200000,1.0,1.0,0.0,1.0
2250000,0.0,0.0,1.0,0.0
2300000,1.0,0.0,0.0,0.0
2350000,0.0,1.0,1.0,1.0
2400000,1.0,1.0,0.0,1.0
2450000,10.0,0.0,1.0,1.0
2500000,1.0,1.0,0.0,1.0
2550000,1.0,1.0,0.0,1.0
2600000,1.0,1.0,1.0,1.0
2650000,1.0,1.0,0.0,1.0
2700000,1.0,1.0,0.0,1.0
2750000,0.0,1.0,1.0,1.0
2800000,1.0,0.0,1.0,1.0
2850000,1.0,0.0,1.0,0.0
2900000,0.0,0.0,0.0,0.0
2950000,1.0,1.0,0.0,1.0
3000000,1.0,0.0,0.0,1.0
3050000,1.0,1.0,1.0,1.0
3100000,0.0,0.0,0.0,1.0
3150000,1.0,0.0,1.0,1.0
3200000,0.0,1.0,1.0,1.0
3250000,0.0,0.0,1.0,1.0
3300000,0.0,1.0,1.0,0.0
3350000,0.0,1.0,0.0,1.0
3400000,1.0,0.0,0.0,0.0
3450000,1.0,1.0,1.0,1.0
3500000,1.0,1.0,1.0,1.0
3550000,0.0,1.0,0.0,1.0
3600000,1.0,1.0,1.0,1.0
3650000,0.0,1.0,0.0,0.0
3700000,0.0,1.0,0.0,0.0
3750000,1.0,0.0,1.0,1.0
3800000,1.0,0.0,1.0,0.0
3850000,1.0,1.0,0.0,0.0
3900000,1.0,1.0,0.0,1.0
3950000,0.0,0.0,1.0,0.0
4000000,1.0,0.0,1.0,1.0
4050000,1.0,0.0,1.0,1.0
4100000,1.0,0.0,0.0,1.0
4150000,1.0,0.0,0.0,1.0
4200000,1.0,1.0,0.0,1.0
4250000,1.0,0.0,1.0,0.0
4300000,1.0,1.0,1.0,0.0
4350000,0.0,1.0,0.0,0.0
4400000,0.0,1.0,0.0,1.0
4450000,0.0,0.0,0.0,1.0
4500000,1.0,0.0,1.0,1.0
4550000,10.0,1.0,1.0,0.0
4600000,0.0,0.0,10.0,1.0
4650000,0.0,0.0,10.0,1.0
4700000,0.0,1.0,10.0,0.0
4750000,1.0,1.0,10.0,1.0
4800000,1.0,1.0,10.0,1.0
4850000,1.0,0.0,10.0,1.0
4900000,0.0,0.0,10.0,0.0
4950000,0.0,1.0,10.0,1.0
5000000,1.0,0.0,10.0,0.0
