iterations,0.3,0.5,0.7,0.9
50000,1.7854790687561035,1.8060238361358643,1.882033109664917,1.8410592079162598
100000,3.435215950012207,3.539138078689575,3.5930898189544678,3.5672481060028076
150000,5.053571939468384,5.3128650188446045,5.295488119125366,5.246115207672119
200000,6.627744913101196,7.031763792037964,7.024097919464111,6.903073072433472
250000,8.226673126220703,8.701191902160645,8.702961921691895,8.534608125686646
300000,9.818782091140747,10.327606916427612,10.337427139282227,10.167307138442993
350000,11.375160932540894,11.975075960159302,12.006873846054077,11.784476280212402
400000,12.936647176742554,13.618590831756592,13.662444114685059,13.405150175094604
450000,14.510864973068237,15.232671022415161,15.335280895233154,15.015037298202515
500000,16.26444411277771,16.887670040130615,16.997610092163086,16.637537002563477
550000,17.96541404724121,18.50955319404602,18.614025115966797,18.288506269454956
600000,19.674134969711304,20.138471841812134,20.250993967056274,19.908218145370483
650000,21.453632831573486,21.74715495109558,21.877583980560303,21.519429206848145
700000,23.19230604171753,23.356701850891113,23.496769905090332,23.163865089416504
750000,24.92623996734619,24.92939591407776,25.097264051437378,24.77700138092041
800000,26.579591035842896,26.540791988372803,26.72771692276001,26.389764070510864
850000,28.20258903503418,28.14208984375,28.34775400161743,27.991560220718384
900000,29.75540590286255,29.739019870758057,29.973665237426758,29.590090036392212
950000,31.351900100708008,31.35044813156128,31.570738077163696,31.187565088272095
1000000,33.130337953567505,32.97541809082031,33.16677689552307,32.80734205245972
1050000,35.02696704864502,34.58696699142456,34.758605003356934,34.40270018577576
1100000,36.95265293121338,36.21417689323425,36.390596866607666,35.9917311668396
1150000,38.883886098861694,37.84128403663635,37.998291969299316,37.633607149124146
1200000,40.80672907829285,39.45645785331726,39.61090397834778,39.26097321510315
1250000,42.444597005844116,41.07106614112854,41.21638107299805,40.85787796974182
1300000,44.05751895904541,42.706965923309326,42.82431387901306,42.504061222076416
1350000,45.666847944259644,44.28071188926697,44.44655108451843,44.13567304611206
1400000,47.268880128860474,45.866591930389404,46.068655014038086,45.754648208618164
1450000,48.87811493873596,47.4929039478302,47.662211894989014,47.35711717605591
1500000,50.4777729511261,49.10107493400574,49.25786304473877,49.000195026397705
1550000,52.08837008476257,50.707244873046875,50.85618591308594,50.62845325469971
1600000,53.82498908042908,52.2999050617218,52.471065044403076,52.365772008895874
1650000,55.78863596916199,53.89135003089905,54.078880071640015,54.024028301239014
1700000,57.784132957458496,55.48205089569092,55.68802809715271,55.613986015319824
1750000,59.60004115104675,57.10583996772766,57.27852511405945,57.19837808609009
1800000,61.422386169433594,58.694087982177734,58.859029054641724,58.82940220832825
1850000,63.24463891983032,60.303447008132935,60.45500206947327,60.41780209541321
1900000,65.25146508216858,61.902580976486206,62.06537985801697,62.02160406112671
1950000,66.93036723136902,63.50356078147888,63.705918073654175,63.633737325668335
2000000,68.45774602890015,65.13287281990051,65.35492491722107,65.24107122421265
2050000,70.0034339427948,66.75841188430786,66.95410704612732,66.85573506355286
2100000,71.6151831150055,68.36099982261658,68.54674696922302,68.54447627067566
2150000,73.33989810943604,69.97141814231873,70.14069509506226,70.1490831375122
2200000,74.8636519908905,71.58495879173279,71.75126004219055,71.75733399391174
2250000,76.40579199790955,73.28111100196838,73.35748100280762,73.3626229763031
