iterations,time,rewards,delta
50000,1.8410592079162598,0.0,1.8970782735526664e-06
100000,3.5672481060028076,0.0,2.7107714105666936e-05
150000,5.246115207672119,0.0,1.3341212507169794e-06
200000,6.903073072433472,1.0,0.0033146873109149806
250000,8.534608125686646,1.0,0.00756173594836866
300000,10.167307138442993,1.0,0.008986059214886901
350000,11.784476280212402,1.0,0.009479333543522995
400000,13.405150175094604,1.0,0.009618261975441203
450000,15.015037298202515,1.0,0.009703473747777473
500000,16.637537002563477,0.0,1.0389562701274487e-06
550000,18.288506269454956,1.0,0.009501683194799913
600000,19.908218145370483,1.0,0.009602481033915047
650000,21.519429206848145,0.0,2.2656212866564424e-06
700000,23.163865089416504,0.0,0.008745553622624235
750000,24.77700138092041,1.0,0.009598858852580886
800000,26.389764070510864,1.0,0.009676347579190095
850000,27.991560220718384,1.0,0.00962441327122311
900000,29.590090036392212,0.0,0.00023461157414664033
950000,31.187565088272095,1.0,0.009475024381442342
1000000,32.80734205245972,1.0,0.009579058474091514
1050000,34.40270018577576,1.0,0.009574229425695671
1100000,35.9917311668396,0.0,5.882533884662533e-05
1150000,37.633607149124146,1.0,0.009541825434090113
1200000,39.26097321510315,1.0,0.0095459359235293
1250000,40.85787796974182,1.0,0.009421627103267213
1300000,42.504061222076416,1.0,0.009670040698003847
1350000,44.13567304611206,1.0,0.009489693051909581
1400000,45.754648208618164,1.0,0.009482115044731518
1450000,47.35711717605591,1.0,0.009206784598321013
1500000,49.000195026397705,0.0,0.00042129039788286636
1550000,50.62845325469971,0.0,0.00025252745933558156
1600000,52.365772008895874,1.0,0.00918396264652264
1650000,54.024028301239014,1.0,0.00921806975608332
1700000,55.613986015319824,0.0,0.0004290758897624896
1750000,57.19837808609009,0.0,0.0004502646379523818
1800000,58.82940220832825,0.0,0.0005890909116035317
1850000,60.41780209541321,1.0,0.009023723980190352
1900000,62.02160406112671,1.0,0.00917961272833193
1950000,63.633737325668335,0.0,0.0004150158959453161
2000000,65.24107122421265,1.0,0.009221093160348729
2050000,66.85573506355286,1.0,0.009324377287981057
2100000,68.54447627067566,0.0,0.000708221280979679
2150000,70.1490831375122,1.0,0.009408990544102838
2200000,71.75733399391174,1.0,0.009332013982534701
2250000,73.3626229763031,0.0,0.00040473472040864557
2300000,74.97623705863953,0.0,0.0007408905585268363
2350000,76.57570815086365,1.0,0.009165621676449406
2400000,78.19310808181763,1.0,0.008805770130179715
2450000,79.78834319114685,1.0,0.009186863096116073
2500000,81.37888813018799,1.0,0.009301768520059437
2550000,83.01484107971191,1.0,0.009438877303346102
2600000,84.66977715492249,1.0,0.008926984825632797
2650000,86.29311609268188,1.0,0.009501688549770168
2700000,87.90513014793396,1.0,0.009009602833415883
2750000,89.50060534477234,1.0,0.009304135045276291
2800000,91.2104160785675,1.0,0.009240736846092867
2850000,92.92912316322327,0.0,0.0008748140605336748
2900000,94.59088206291199,0.0,0.0007963854172007071
2950000,96.20753002166748,1.0,0.008475696884537157
3000000,97.80626201629639,1.0,0.009099246052967804
3050000,99.41961908340454,1.0,0.009222004996694294
3100000,101.019522190094,1.0,0.009016489165344092
3150000,102.61828517913818,1.0,0.009205898745339617
3200000,104.23121094703674,1.0,0.008848592785950292
3250000,105.83246421813965,1.0,0.009306780363457374
3300000,107.4478189945221,0.0,0.0009474550641619135
3350000,109.06018400192261,1.0,0.009036997664077374
3400000,110.67051315307617,0.0,0.0010265548299219118
3450000,112.2765600681305,1.0,0.009323380556872192
3500000,113.89681005477905,1.0,0.008650530296187576
3550000,115.45971512794495,1.0,0.009067895636327353
3600000,117.05661010742188,1.0,0.008624790130425237
3650000,118.65243530273438,0.0,0.001063333267454321
3700000,120.22963523864746,0.0,0.001060878297891215
3750000,121.80227398872375,1.0,0.009086952800214591
3800000,123.37564516067505,0.0,0.0007870373771668357
3850000,124.96922612190247,0.0,3.7473285173912586e-05
3900000,126.57268619537354,1.0,0.008930559520974478
3950000,128.16958212852478,0.0,0.0010111190078183228
4000000,129.76207995414734,1.0,0.008425373938500947
4050000,131.3513662815094,1.0,0.00916394562615071
4100000,132.95626020431519,1.0,0.008135766274894155
4150000,134.57724714279175,1.0,0.00901505220934586
4200000,136.14494729042053,1.0,0.009044385044056644
4250000,137.71303391456604,0.0,0.0019336150212986858
4300000,139.3345432281494,0.0,0.0013011822268785937
4350000,140.91257905960083,0.0,0.0014136195964961685
4400000,142.5057590007782,1.0,0.008495218463357098
4450000,144.14663815498352,1.0,0.00897442360025914
4500000,145.7501711845398,1.0,0.008405527686043352
4550000,147.33939814567566,0.0,0.0014216033214055424
4600000,148.9384162425995,1.0,0.008813708873712018
4650000,150.55667209625244,1.0,0.00816749219680052
4700000,152.17253804206848,0.0,0.0013288468743466407
4750000,153.75840830802917,1.0,0.008826123755345125
4800000,155.3561761379242,1.0,0.009043017596469008
4850000,156.93604397773743,1.0,0.007604959910590853
4900000,158.50107526779175,0.0,0.001594495694177782
4950000,160.077543258667,1.0,0.008977538665125285
5000000,161.6541690826416,0.0,0.0013237696031530124
