iterations,5e-06,5e-05,0.0005,0.005
50000,5.604881323730067e-09,1.3232160505690772e-08,1.9639788400485166e-08,1.8970782735526664e-06
100000,0.008811792104923857,7.822848687579326e-06,3.826477730799377e-05,2.7107714105666936e-05
150000,0.009550108027691146,0.006151715849582347,0.00959789736226715,1.3341212507169794e-06
200000,0.00966478240911265,1.8085081867385067e-05,0.00870236449127462,0.0033146873109149806
250000,1.3577504084892065e-05,1.2364288264221015e-05,0.009738221214171368,0.00756173594836866
300000,0.009642919877859852,3.9457232112986226e-05,3.4933295338215586e-05,0.008986059214886901
350000,0.009656584189107899,0.0095663775029145,1.537748654379602e-05,0.009479333543522995
400000,8.125652335980814e-06,7.71743982388659e-05,5.235928220044834e-07,0.009618261975441203
450000,0.00967969653522626,0.009691977616571592,8.082271397395788e-06,0.009703473747777473
500000,0.009717067075334427,0.009633903060355761,0.00016303003623694277,1.0389562701274487e-06
550000,5.548327897992749e-06,7.5413785022973616e-06,0.009715716825655519,0.009501683194799913
600000,0.009508712341211315,0.009648505152379009,0.009744906560040156,0.009602481033915047
650000,1.2878254586156196e-05,0.009541310308592016,0.00020139953971590405,2.2656212866564424e-06
700000,0.00962489305648987,0.0002030670359204114,0.009595210578400383,0.008745553622624235
750000,0.0001838540251665773,0.0004644972327560252,0.00948335024658831,0.009598858852580886
800000,1.6931662302082268e-05,0.009431322749037713,0.00031730815888522863,0.009676347579190095
850000,0.009655828496411462,0.00947753495417286,0.008733406070804325,0.00962441327122311
900000,0.008751020441938465,0.009563933491564784,0.00938827563353658,0.00023461157414664033
950000,0.009618752544192914,0.00872469836461672,0.00024543604932223334,0.009475024381442342
1000000,0.009359577552015198,0.009526769244178033,0.0093693737546995,0.009579058474091514
1050000,0.009572988683099581,6.944338855274305e-06,0.009486092175341063,0.009574229425695671
1100000,0.00922404682744999,0.009631363550829773,0.00960715078690448,5.882533884662533e-05
1150000,0.009463405346184223,0.009754675222113892,0.008749573425761454,0.009541825434090113
1200000,0.00037537942324657967,0.009353988576572513,0.00926892938409707,0.0095459359235293
1250000,0.008837614525076273,0.0003564717202246929,0.009102375110661249,0.009421627103267213
1300000,0.0086838466964711,0.009628846041302291,0.00953025423344439,0.009670040698003847
1350000,0.0004030012681526848,1.8926773880363164e-05,0.009239059979940118,0.009489693051909581
1400000,0.009539582217651534,0.009468638225862894,0.009536031879021972,0.009482115044731518
1450000,0.009117636476972356,0.00035986067922821847,0.008716753666832106,0.009206784598321013
1500000,0.008956777268128999,0.00911626089993394,0.009416717178697234,0.00042129039788286636
1550000,0.009217203003742666,0.0016695317104916487,0.009456047455281478,0.00025252745933558156
1600000,0.009396380870901803,0.00942478393592866,0.0008250322129318412,0.00918396264652264
1650000,0.0006767683456015625,0.009252946144980588,0.009066899189289334,0.00921806975608332
1700000,0.00918046862223425,0.009733922495056457,0.009437083283374418,0.0004290758897624896
1750000,0.0005496888656856094,0.00058664505326806,0.008626891582862716,0.0004502646379523818
1800000,0.0091457191846915,0.009712423328362248,0.009443888875900135,0.0005890909116035317
1850000,1.3641436491538845e-05,0.009359014292631751,8.655119104184167e-05,0.009023723980190352
1900000,1.9897799334973113e-05,0.0012701141310036477,0.00897794960217457,0.00917961272833193
1950000,0.008701560500672396,0.009177698680862018,0.0036043094653960593,0.0004150158959453161
2000000,0.0008790265842182869,0.009433284762315353,0.009362367024267782,0.009221093160348729
2050000,0.009756173478859695,0.009118202724844985,0.0023275888664654057,0.009324377287981057
2100000,0.009378956010920064,0.008748952074394028,0.009394749232033808,0.000708221280979679
2150000,0.008783537988349861,0.009116188398613853,6.887165455275501e-05,0.009408990544102838
2200000,0.009428578338051117,0.009356140807972651,0.00047283170047936077,0.009332013982534701
2250000,0.0005392682738144908,4.789120826845839e-05,0.009084764819121804,0.00040473472040864557
2300000,0.009292303906495804,0.0008951550810826223,0.0012154202438949889,0.0007408905585268363
2350000,0.0009781255376737198,0.009357513695086302,0.008746195707197603,0.009165621676449406
2400000,0.008709671783247604,0.009098116230830726,0.000992662004466699,0.008805770130179715
2450000,0.009494935919899961,5.055412519769398e-05,0.008817133960218998,0.009186863096116073
2500000,0.009181571544213011,0.009677323265560981,0.00044301056178930266,0.009301768520059437
2550000,0.009332430161017983,0.008891168605287042,3.3060128657284816e-05,0.009438877303346102
2600000,0.008991620117436682,0.009013751610265082,0.008880639437222889,0.008926984825632797
2650000,0.008612079616068162,0.009244972182107191,0.00035253325306475706,0.009501688549770168
2700000,0.009750734480372355,0.008551665536880608,0.0012358047888104305,0.009009602833415883
2750000,4.6597685005247866e-05,0.009304887576910524,0.008874608099216443,0.009304135045276291
2800000,0.008870196710222284,3.616838599298951e-05,0.00901989193155372,0.009240736846092867
2850000,0.009271334995666083,0.0006726051303795773,0.008709343942694863,0.0008748140605336748
2900000,8.844984976978104e-05,4.291956690745125e-05,0.008628075847807531,0.0007963854172007071
2950000,0.0091088146012471,0.008752821819588138,0.0012278467069679127,0.008475696884537157
3000000,0.009600377575810712,0.00013787819215889602,5.915559339946015e-05,0.009099246052967804
3050000,0.00867452361008257,0.008787459413172851,0.008799431072907581,0.009222004996694294
3100000,0.0015334485495247887,0.0008963928537571229,0.001264580042788696,0.009016489165344092
3150000,0.00883949914791541,5.507156571223343e-05,0.008054934334086085,0.009205898745339617
3200000,0.0010776586267407066,0.008272008570613163,0.008474035796353434,0.008848592785950292
3250000,0.001067141384439498,0.008677590796252712,0.008626319467490583,0.009306780363457374
3300000,0.0011146164914455252,0.009422938786185294,0.009107581730127462,0.0009474550641619135
3350000,0.0009623580375926413,0.0092905617647863,0.0007214470745399759,0.009036997664077374
3400000,0.008623330494725195,0.008637599108129678,0.0011184105324538586,0.0010265548299219118
3450000,3.0001294746853092e-06,0.00865281682025687,0.008041960824324765,0.009323380556872192
3500000,0.009112014351213267,0.009115420772824085,0.008486068331192018,0.008650530296187576
3550000,0.001031684698813296,0.008032392137436228,2.1590149092888228e-05,0.009067895636327353
3600000,0.008881021898280076,0.008783502317036935,0.008646485828601128,0.008624790130425237
3650000,0.0011271848037605755,0.00902936273215339,0.00010402986185581365,0.001063333267454321
3700000,0.001190309014747127,0.0092471107292246,0.00015183024086974444,0.001060878297891215
3750000,0.008938821440552164,0.008657564546829121,0.008915534244725371,0.009086952800214591
3800000,0.009058731395944708,0.0011522703036669364,0.008507659266970957,0.0007870373771668357
3850000,0.00903613210968981,0.00897825496103891,0.00151111432591431,3.7473285173912586e-05
3900000,0.009059825449496427,0.009047211066494781,0.008617929508306822,0.008930559520974478
3950000,0.0007933124508269966,9.017810141040498e-05,0.008702495868400112,0.0010111190078183228
4000000,0.008034158427742749,8.683749069115808e-05,0.008617388786389658,0.008425373938500947
4050000,0.009073378800735344,0.0014357361254755706,0.009573830353922744,0.00916394562615071
4100000,0.009016158475057165,5.1649201653895994e-05,0.0012573114496087787,0.008135766274894155
4150000,0.008860098917536405,0.001015425171930397,0.00016869286639246067,0.00901505220934586
4200000,0.00926677119405911,0.007978075199947646,0.001107193047838061,0.009044385044056644
