iterations,time,rewards,delta
1,0.0023779869079589844,96.64674775251171,43.13017927022739
2,0.004706144332885742,134.5383006903777,67.98155293786604
3,0.007043123245239258,134.5383006903777,60.04274293786604
4,0.009421110153198242,134.5383006903777,52.96926322786592
5,0.011740922927856445,134.53830069037755,46.666792806256055
6,0.014014005661010742,134.53830069037755,41.05129166060155
7,0.016292810440063477,134.53830069037755,36.04788013982339
8,0.018606901168823242,134.53830069037755,31.589840474810046
9,0.020805835723876953,134.53830069037755,27.61772713328314
10,0.02310776710510254,134.53830069037755,24.078574145982685
11,0.025474071502685547,134.53830069037755,20.925188834297842
12,0.027887821197509766,134.53830069037755,18.115522521586882
13,0.030360698699951172,134.53830069037755,15.612109836961373
14,0.03274178504943848,134.53830069037755,13.381569134959982
15,0.03517484664916992,134.53830069037755,11.394157369476737
16,0.03755807876586914,134.53830069037755,9.623373486431234
17,0.04004693031311035,134.53830069037755,8.045605046637569
18,0.0426020622253418,134.53830069037755,6.639813366781475
19,0.04509687423706055,134.53830069037755,5.387252980029743
20,0.047560930252075195,134.53830069037755,4.27122167543385
21,0.050041913986206055,134.53830069037755,3.276837783038957
22,0.0525660514831543,134.53830069037755,2.3908417349151065
23,0.05507397651672363,134.53830069037755,1.6014192560367562
24,0.05751395225524902,134.53830069037755,0.8980438273561475
25,0.0599818229675293,134.53830069037755,0.27133632040172273
26,0.06247091293334961,134.53830069037755,2.842170943040401e-14
