iterations,time,rewards,delta
10000,1.748033046722412,0.0,0.0
20000,3.479167938232422,0.0,0.0
30000,5.222409009933472,0.0,0.0
40000,6.8260438442230225,0.0,0.0
50000,8.551973819732666,0.0,0.0
60000,10.249732732772827,0.0,0.0
70000,11.80489182472229,0.0,0.0
80000,13.564550876617432,0.0,0.0
90000,15.34172010421753,0.0,0.0
100000,17.083245038986206,0.0,0.0
110000,18.785432815551758,0.0,0.0
120000,20.572491884231567,0.0,0.0
130000,22.255779027938843,0.0,0.0
140000,24.059281826019287,0.0,0.0
150000,25.734994888305664,0.0,0.0
160000,27.500308990478516,0.0,0.0
170000,29.179642915725708,0.0,0.0
180000,30.873804092407227,0.0,0.0
190000,32.479275941848755,0.0,0.0
200000,34.12773895263672,0.0,0.0
210000,35.743632793426514,0.0,0.0
220000,37.366556882858276,0.0,0.0
230000,39.08259892463684,0.0,0.0
240000,40.7840850353241,0.0,0.0
250000,42.55093502998352,0.0,0.0
260000,44.208348989486694,0.0,0.0
270000,45.933594942092896,0.0,0.0
280000,47.569474935531616,0.0,0.0
290000,49.19995903968811,0.0,0.0
300000,50.907824754714966,0.0,0.0
310000,52.5584499835968,0.0,0.0
320000,54.29839372634888,0.0,0.0
330000,56.22550702095032,0.0,0.0
340000,58.066734790802,0.0,0.0
350000,59.801111936569214,0.0,0.0
360000,61.36500573158264,0.0,0.0
370000,63.00275683403015,0.0,0.0
380000,64.74688792228699,0.0,2.869083758538383e-13
390000,66.59876203536987,0.0,0.0
400000,68.29942774772644,0.0,0.0
410000,69.96519589424133,0.0,0.0
420000,71.73825883865356,0.0,0.0
430000,73.34740686416626,0.0,8.431426053176348e-16
440000,74.99187088012695,0.0,0.0
450000,76.64014005661011,0.0,0.0
460000,78.37029194831848,0.0,0.0
470000,80.0966420173645,0.0,0.0
480000,81.77468800544739,0.0,0.0
490000,83.53255295753479,0.0,0.0
500000,85.16266179084778,0.0,0.0
510000,86.9607207775116,0.0,0.0
520000,88.64913892745972,0.0,0.0
530000,90.3043520450592,0.0,0.0
540000,92.00728702545166,0.0,0.0
550000,93.68709683418274,0.0,0.0
560000,95.38551592826843,0.0,0.0
570000,97.09377884864807,0.0,0.0
580000,98.84389185905457,0.0,0.0
590000,100.50914001464844,0.0,0.0
600000,102.17093086242676,0.0,0.0
610000,103.81691598892212,0.0,0.0
620000,105.58255195617676,0.0,0.0
630000,107.37722086906433,0.0,0.0
640000,109.24003887176514,0.0,0.0
650000,110.88689589500427,0.0,0.0
660000,112.59954881668091,0.0,0.0
670000,114.22795581817627,0.0,0.0
680000,115.93280386924744,0.0,0.0
690000,117.66108584403992,0.0,0.0
700000,119.25980591773987,0.0,0.0
710000,120.84261894226074,0.0,1.7690843935829712e-07
720000,122.57649302482605,0.0,0.0
730000,124.15553188323975,0.0,0.0
740000,125.82422876358032,0.0,0.0
750000,127.59026408195496,0.0,0.0
760000,129.25852012634277,0.0,0.0
770000,130.8877739906311,0.0,0.0
780000,132.55829191207886,0.0,0.0
790000,134.14640593528748,0.0,0.0
800000,135.9391360282898,0.0,0.0
810000,137.6068308353424,0.0,0.0
820000,139.2380919456482,0.0,0.0
830000,140.86345982551575,0.0,0.0
840000,142.72212100028992,0.0,0.0
850000,144.33059000968933,0.0,0.0
860000,145.9704990386963,0.0,0.0
870000,147.68480110168457,0.0,0.0
880000,149.4865379333496,0.0,0.0
890000,151.13675498962402,0.0,0.0
900000,152.93433499336243,0.0,0.0
910000,154.70671391487122,0.0,0.0
920000,156.492418050766,0.0,0.0
930000,158.3307728767395,0.0,0.0
940000,160.11130499839783,0.0,0.0
950000,161.93059587478638,0.0,0.0
960000,163.73508405685425,0.0,0.0
970000,165.61421394348145,0.0,0.0
980000,167.16417002677917,0.0,0.0
990000,168.79668498039246,0.0,0.0
1000000,170.51280999183655,0.0,0.0
