iterations,time,rewards,delta
10000,1.846008062362671,0.0,0.0
20000,3.688354969024658,0.0,0.0
30000,5.649916887283325,0.0,0.0
40000,7.479978084564209,0.0,0.0
50000,9.358001947402954,0.0,0.0
60000,11.13890790939331,0.0,0.0
70000,12.78473973274231,0.0,0.0
80000,14.511796951293945,0.0,0.0
90000,16.376828908920288,0.0,0.0
100000,18.285902976989746,0.0,0.0
110000,20.22526788711548,0.0,0.0
120000,22.149784803390503,0.0,0.0
130000,23.950779914855957,0.0,9.4715284905e-10
140000,25.980473041534424,0.0,0.0
150000,27.88534188270569,0.0,0.0
160000,29.71427893638611,0.0,0.0
170000,31.55393695831299,0.0,0.0
180000,33.44396114349365,0.0,0.0
190000,35.15385913848877,0.0,0.0
200000,36.956982135772705,0.0,0.0
210000,39.00209093093872,0.0,0.0
220000,40.88193202018738,0.0,0.0
230000,42.684059858322144,0.0,0.0
240000,44.51438808441162,0.0,0.0
250000,46.291970014572144,0.0,0.0
260000,48.14191007614136,0.0,0.0
270000,50.05084586143494,0.0,0.0
280000,51.93900799751282,0.0,0.0
290000,53.6767361164093,0.0,0.0
300000,55.31953406333923,0.0,0.0
310000,57.15896797180176,0.0,0.0
320000,59.11118698120117,0.0,0.0
330000,61.14766788482666,0.0,0.0
340000,63.20341897010803,0.0,0.0
350000,65.42864203453064,0.0,0.0
360000,67.49301195144653,0.0,0.0
370000,69.15745902061462,0.0,0.0
380000,70.88402700424194,0.0,0.0
390000,72.7353630065918,0.0,5.653775986066561e-26
400000,74.6919629573822,0.0,0.0
410000,76.51401996612549,0.0,0.0
420000,78.21540093421936,0.0,0.0
430000,80.03218793869019,0.0,0.0
440000,81.9791030883789,0.0,0.0
450000,83.89324188232422,0.0,0.0
460000,85.71618485450745,0.0,0.0
470000,87.59035897254944,0.0,0.0
480000,89.35351204872131,0.0,0.0
490000,91.1704728603363,0.0,0.0
500000,92.93953204154968,0.0,0.0
510000,94.70690417289734,0.0,0.0
520000,96.60889601707458,0.0,0.0
530000,98.29098916053772,0.0,0.0
540000,100.16105604171753,0.0,0.0
550000,101.98535084724426,0.0,0.0
560000,103.76986908912659,0.0,0.0
570000,105.51114392280579,0.0,0.0
580000,107.25146508216858,0.0,0.0
590000,109.02046275138855,0.0,0.0
600000,110.88136696815491,0.0,0.0
610000,113.18121194839478,0.0,0.0
620000,115.18025708198547,0.0,0.0
630000,117.15219902992249,0.0,0.0
640000,119.0482850074768,0.0,0.0
650000,121.01415610313416,0.0,0.0
660000,122.88664603233337,0.0,0.0
670000,124.73197174072266,0.0,0.0
680000,126.60289216041565,0.0,0.0
690000,128.57911491394043,0.0,0.0
700000,130.56460690498352,0.0,0.0
710000,132.7025020122528,0.0,0.0
720000,134.56512689590454,0.0,0.0
730000,136.3723258972168,0.0,0.0
740000,138.15683889389038,0.0,0.0
750000,140.18044590950012,0.0,1.2574042521462492e-12
760000,142.0809919834137,0.0,0.0
770000,143.8951518535614,0.0,0.0
780000,145.9377419948578,0.0,0.0
790000,148.06254696846008,0.0,0.0
800000,149.8978259563446,0.0,0.0
810000,151.7716109752655,0.0,0.0
820000,153.6163649559021,0.0,0.0
830000,155.50728392601013,0.0,7.465747609643762e-28
840000,157.34344387054443,0.0,0.0
850000,159.20400595664978,0.0,0.0
860000,160.99679684638977,0.0,0.0
870000,162.99881505966187,0.0,0.0
880000,164.9000859260559,0.0,0.0
890000,166.69500494003296,0.0,2.7903130520577785e-22
900000,168.56773495674133,0.0,0.0
910000,170.53143882751465,0.0,0.0
920000,172.465744972229,0.0,0.0
930000,174.36730098724365,0.0,0.0
940000,176.21609902381897,0.0,3.4532709440616143e-36
950000,177.94973182678223,0.0,0.0
960000,179.78602695465088,0.0,0.0
970000,181.62474179267883,0.0,2.3765797066479616e-09
980000,183.73935198783875,0.0,0.0
990000,185.60137701034546,0.0,0.0
1000000,187.47909784317017,0.0,0.0
