iterations,time,rewards,delta
500,0.24305599999976835,0.0,0.0
1000,0.46629799999968213,0.0,0.0
1500,0.7057509999996938,0.0,0.0
2000,0.9118349999997264,0.0,0.0
2500,1.1238509999997603,0.0,0.0
3000,1.3582759999997762,0.0,0.0
3500,1.577687999999668,0.0,0.0
4000,1.7903489999996083,0.0,0.0
4500,2.0029299999996226,0.0,0.0
5000,2.2349449999996267,0.0,0.0
5500,2.454641999999666,0.0,0.0
6000,2.719243999999634,0.0,0.0
6500,2.94390799999951,0.0,0.0
7000,3.164941999999485,0.0,0.0
7500,3.3593849999996195,0.0,0.0
8000,3.5635859999995887,0.0,0.0
8500,3.780728999999724,0.0,0.0
9000,3.988548999999793,0.0,0.0
9500,4.196836999999789,0.0,0.0
10000,4.414506999999929,0.0,0.0
10500,4.623397999999938,0.0,0.0
11000,4.832757999999799,0.0,0.0
11500,5.032562999999769,0.0,0.0
12000,5.244801999999723,0.0,0.0
12500,5.467181999999696,0.0,0.0
13000,5.694612999999677,0.0,0.0
13500,5.901446999999678,0.0,0.0
14000,6.115660999999605,0.0,0.0
14500,6.3295809999995924,0.0,0.0
15000,6.544605999999803,0.0,0.0
15500,6.760882999999723,0.0,0.0
16000,6.981484999999765,0.0,0.0
16500,7.198780999999784,0.0,0.0
17000,7.410673999999702,0.0,0.0
17500,7.629988999999938,0.0,0.0
18000,7.8481729999999175,0.0,0.0
18500,8.060525999999783,0.0,0.0
19000,8.28328199999983,0.0,0.0
19500,8.493533999999897,0.0,0.0
20000,8.699221000000023,0.0,0.0
20500,8.917423000000099,0.0,0.0
21000,9.14232000000004,0.0,0.0
21500,9.376204000000044,0.0,0.0
22000,9.592700000000065,0.0,0.0
22500,9.807152000000215,0.0,0.0
23000,10.037173000000294,0.0,0.0
23500,10.248969000000343,0.0,0.0
24000,10.487647000000152,0.0,0.0
24500,10.708187000000223,0.0,0.0
25000,10.947798000000205,0.0,0.0
25500,11.171140000000264,0.0,0.0
26000,11.418635000000307,0.0,0.0
26500,11.661834000000056,0.0,0.0
27000,11.886606999999913,0.0,0.0
27500,12.104438999999957,0.0,0.0
28000,12.310302000000021,0.0,0.0
28500,12.52041300000009,0.0,0.0
29000,12.723704000000126,0.0,0.0
29500,12.93937500000014,0.0,0.0
30000,13.16295500000011,0.0,0.0
30500,13.371315000000152,0.0,0.0
31000,13.58319000000003,0.0,0.0
31500,13.781832000000065,0.0,0.0
32000,13.98626200000001,0.0,0.0
32500,14.23265900000014,0.0,0.0
33000,14.455107000000297,0.0,0.0
33500,14.675161000000315,0.0,0.0
34000,14.942268000000368,0.0,0.0
34500,15.175026000000287,0.0,0.0
35000,15.404594000000287,0.0,0.0
35500,15.614589000000237,0.0,0.0
36000,15.84651000000025,0.0,0.0
36500,16.05302900000018,0.0,0.0
37000,16.279664000000295,0.0,0.0
37500,16.504601000000406,0.0,0.0
38000,16.725514000000388,0.0,0.0
38500,16.936040000000148,0.0,0.0
39000,17.15758800000016,0.0,0.0
39500,17.371762000000047,0.0,0.0
40000,17.598927000000003,0.0,0.0
40002,17.59917200000001,0.0,0.0
