iterations,time,rewards,delta
8000,0.23022890090942383,0.0,0.0027176711949867993
16000,0.4708089828491211,10.0,0.005479334392304082
24000,0.7018537521362305,0.0,0.0031192794685334702
32000,0.9344899654388428,10.0,0.04073993761124114
40000,1.1667609214782715,0.0,0.003931159572131349
48000,1.4049031734466553,10.0,0.004909083692667337
56000,1.6403229236602783,0.0,0.006692419092976465
64000,1.873309850692749,0.0,0.006898842987677327
72000,2.1029469966888428,10.0,0.004747721636107229
80000,2.339125871658325,0.0,0.003626146584918203
88000,2.6575589179992676,0.0,0.00727980694694385
96000,2.9232699871063232,0.0,0.0023286967923065163
104000,3.2390849590301514,0.0,0.004334174801870716
112000,3.555962085723877,0.0,0.0052915679133108285
120000,3.8438119888305664,0.0,0.0026171854430253206
128000,4.0783610343933105,0.0,0.0023602279526730714
136000,4.308537006378174,10.0,0.004224604923191478
144000,4.541939973831177,0.0,0.0033911170176442627
152000,4.801872968673706,0.0,0.0022017290638104187
160000,5.044187068939209,10.0,0.0040760527020867274
168000,5.276670932769775,10.0,0.0040635624913512485
176000,5.512346982955933,0.0,0.00408140234503621
184000,5.746701955795288,1.0,0.04013439103757534
192000,5.9782257080078125,0.0,0.0037562629717784687
200000,6.20612907409668,50.0,0.0023850385816530776
208000,6.434654951095581,0.0,0.004629132498468593
216000,6.66130805015564,0.0,0.004776203592857741
224000,6.886356830596924,0.0,0.026151704458248503
232000,7.112093925476074,50.0,0.001450097014960818
240000,7.335819959640503,0.0,0.003121491178112265
248000,7.560985088348389,0.0,0.002830224079334755
256000,7.785858869552612,0.0,0.0030756857355432174
264000,8.011992931365967,0.0,0.005656268041150383
272000,8.237298727035522,0.0,0.00112405278951762
280000,8.461617708206177,0.0,0.003792412336628999
288000,8.684627771377563,0.0,0.0010108959666261655
296000,8.910170078277588,0.0,0.0037002946453449257
304000,9.13448691368103,0.0,0.0010146337448819908
312000,9.355740785598755,50.0,0.0007467590421019849
320000,9.579066038131714,50.0,0.0008095890992303509
328000,9.803864002227783,0.0,0.004845690194799801
336000,10.03353476524353,50.0,0.0006600378035076062
344000,10.259023904800415,0.0,0.0010234921490658736
352000,10.484115839004517,0.0,0.0008842328670794615
360000,10.71405291557312,0.0,0.027320146959564966
368000,10.941370964050293,0.0,0.0015272278735103271
376000,11.173086881637573,0.0,0.003830236748172908
384000,11.404016971588135,0.0,0.0008289782719155739
392000,11.636875867843628,50.0,0.0004267143144358272
400000,11.867868900299072,50.0,0.00047555585276347757
408000,12.100172996520996,50.0,0.00039625790302306996
416000,12.32938003540039,0.0,0.003486489261438777
424000,12.555196762084961,0.0,0.005199666856677752
432000,12.784512996673584,0.0,0.0023755395300664476
440000,13.017109870910645,0.0,0.03825522917711112
448000,13.246551036834717,0.0,0.001494651007913518
456000,13.476438999176025,0.0,0.000769547556765275
464000,13.706187963485718,0.0,0.0007956915491181746
472000,13.936263084411621,0.0,0.03765578634737699
480000,14.165535926818848,0.0,0.0026301449620169423
488000,14.39429497718811,0.0,0.004514437062541987
496000,14.626121759414673,0.0,0.002462726869807895
504000,14.857677936553955,50.0,0.00013681445576190754
512000,15.088199853897095,0.0,0.004309624013228699
520000,15.316473960876465,50.0,7.826774515962143e-05
528000,15.546420812606812,0.0,0.003819368111396074
536000,15.780642986297607,50.0,4.392977144703991e-06
544000,16.016190767288208,50.0,2.9277882375794208e-05
552000,16.24740695953369,0.0,0.0021610314013346113
560000,16.476763010025024,0.0,0.0013618535880708577
568000,16.709672927856445,0.0,0.0006632394050942594
576000,16.94129490852356,0.0,0.0031027452728493187
584000,17.17959189414978,0.0,0.005360052112188726
592000,17.404685974121094,0.0,0.001356902985668114
600000,17.631873846054077,0.0,0.027340735303206756
608000,17.856523990631104,0.0,0.0014137758452343974
616000,18.084058046340942,0.0,0.002288319966927702
624000,18.312617778778076,0.0,0.0015422054201570602
632000,18.541106939315796,0.0,0.00283654665915617
640000,18.7691650390625,0.0,0.003036152284605265
648000,19.000115871429443,0.0,0.004621624606008141
656000,19.232053995132446,50.0,3.0454196836728898e-06
664000,19.46624779701233,0.0,0.0005207879798567064
672000,19.697916746139526,10.0,0.00835295255893115
680000,19.930563926696777,0.0,0.004359830475168991
688000,20.16124677658081,0.0,0.027838834834647132
696000,20.389585971832275,0.0,0.002345750207574284
704000,20.618448972702026,50.0,0.00010769652876987834
712000,20.846988916397095,0.0,0.003995209292026232
720000,21.07697296142578,0.0,0.0012376457362893376
728000,21.333577871322632,1.0,0.002387508525656841
736000,21.579859972000122,0.0,0.005392420494351114
744000,21.853428840637207,0.0,0.0007262181476604468
752000,22.116007804870605,0.0,0.0007074342820260285
760000,22.414023876190186,0.0,0.003971009553655961
768000,22.667288064956665,0.0,0.01911559772157851
776000,22.916629791259766,0.0,0.0012453172699556632
784000,23.18038582801819,0.0,0.005412186119668732
792000,23.447012901306152,0.0,0.0012977878383432255
800000,23.723379850387573,0.0,0.0054092449446874295
