iterations,time,rewards,delta
8000,0.25774192810058594,0.0,0.0039035650776346243
16000,0.5350780487060547,0.0,0.0029171623175522684
24000,0.7755978107452393,50.0,0.003129348549162785
32000,1.0208289623260498,0.0,0.004199717277477887
40000,1.2645618915557861,0.0,0.003282797935863485
48000,1.5641469955444336,50.0,0.002924096803385041
56000,1.8122639656066895,0.0,0.002543039015753806
64000,2.0575151443481445,50.0,0.0025772751852356068
72000,2.3141191005706787,0.0,0.0015572012561697762
80000,2.5546209812164307,0.0,0.0035558160250554636
88000,2.793815851211548,0.0,0.03560531219727848
96000,3.0336830615997314,0.0,0.0036181308741812046
104000,3.265326976776123,0.0,0.0016789535560412787
112000,3.507296085357666,0.0,0.0045139925331540666
120000,3.7358739376068115,0.0,0.0020554772420514665
128000,3.9787421226501465,50.0,0.0014722135554554826
136000,4.215466022491455,0.0,0.002150291084608881
144000,4.459853887557983,0.0,0.0013978739126795574
152000,4.693258047103882,0.0,0.001254147853308666
160000,4.939188003540039,0.0,0.01765119389685677
168000,5.174178838729858,0.0,0.003947393689876108
176000,5.416417121887207,0.0,0.018288338048484166
184000,5.647192001342773,0.0,0.0011061469216961228
192000,5.886852979660034,50.0,0.0009592183064789311
200000,6.1248228549957275,0.0,0.005218423694395938
208000,6.36226487159729,0.0,0.0016476544282975568
216000,6.5955421924591064,0.0,0.004878495761149424
224000,6.829996109008789,0.0,0.018326946600557194
232000,7.06615686416626,0.0,0.002651991215432602
240000,7.298332929611206,0.0,0.011065574588617835
248000,7.538973093032837,0.0,0.0013943577767504395
256000,7.771829128265381,0.0,0.0025633196752739024
264000,8.011405944824219,50.0,0.0006602512138951227
272000,8.23767900466919,0.0,0.027227855608041793
280000,8.479382038116455,0.0,0.003633122480976212
288000,8.706386089324951,0.0,0.0007929709432884522
296000,8.950057029724121,0.0,0.0015800660619454164
304000,9.182109117507935,1.0,0.016018748701205482
312000,9.425296068191528,0.0,0.0014940529261922109
320000,9.655073165893555,50.0,0.0004381576533124019
328000,9.89342999458313,0.0,0.0023222845658502677
336000,10.13062596321106,0.0,0.0007776920372631651
344000,10.371730089187622,0.0,0.0036033622754191442
352000,10.60700798034668,1.0,0.010482593560821898
360000,10.84194278717041,0.0,0.0029958179786790423
368000,11.079737901687622,0.0,0.003133467932292689
376000,11.325051069259644,0.0,0.002922233141851649
384000,11.570288896560669,0.0,0.02767586112373074
392000,11.801040887832642,0.0,0.0005853118735205953
400000,12.045494079589844,0.0,0.0021258762549707056
408000,12.28053593635559,0.0,0.0039087060044341515
416000,12.524267196655273,0.0,0.0030317371788878516
424000,12.757906913757324,0.0,0.0038132311860179587
432000,12.999760866165161,0.0,0.0013055107880221898
440000,13.227424144744873,50.0,0.00022330361979541635
448000,13.469718933105469,0.0,0.0030224989735530413
456000,13.698348999023438,0.0,0.0032370765582664094
464000,13.93848991394043,1.0,0.0038758350388177834
472000,14.169726133346558,0.0,0.0031993461673429807
480000,14.410377979278564,50.0,1.7562278343035587e-05
488000,14.639670848846436,0.0,0.0014397533837215803
496000,14.87794804573059,0.0,0.011736655333381094
504000,15.11188793182373,0.0,0.003883480270749317
512000,15.349647045135498,0.0,0.0031457074436674758
520000,15.584983825683594,0.0,0.0013427893872762127
528000,15.821945905685425,0.0,0.0006481909059318553
536000,16.05953097343445,0.0,0.0031855162797044443
544000,16.289527893066406,0.0,0.001990242318950635
552000,16.53078579902649,0.0,0.00378369591809232
560000,16.761188983917236,0.0,0.0006893326626179288
568000,17.043254852294922,50.0,0.00015730637923681457
576000,17.320422887802124,50.0,0.00022172546594688924
584000,17.566744804382324,0.0,0.0033845960257083336
592000,17.827075958251953,0.0,0.003537718576033768
600000,18.077046871185303,50.0,6.804327483237672e-05
608000,18.313891887664795,0.0,0.0005902479729021764
616000,18.551509141921997,0.0,0.004071270128352182
624000,18.78322696685791,0.0,0.002389613058347379
632000,19.023547887802124,50.0,1.0682411186564878e-05
640000,19.248395919799805,1.0,0.003426977826094543
648000,19.491424083709717,0.0,0.004182875109366791
656000,19.72539186477661,0.0,0.004107898013422812
664000,19.968854904174805,0.0,0.0007108614320802787
672000,20.19651484489441,0.0,0.00047805283152409575
680000,20.436645984649658,0.0,0.0021448539085961757
688000,20.666543006896973,0.0,0.001488615037368433
696000,20.906699895858765,0.0,0.0006246972170864495
704000,21.143840074539185,1.0,0.0008583115054701978
712000,21.384195804595947,50.0,1.5587813173823408e-05
720000,21.617132902145386,0.0,0.002717042282229329
728000,21.85952401161194,0.0,0.003105759452362264
736000,22.095688104629517,0.0,0.0013637980658713928
744000,22.32982587814331,0.0,0.0022007736775660194
752000,22.571576833724976,0.0,0.028322647373827524
760000,22.809916019439697,0.0,0.00299200798662406
768000,23.05059313774109,50.0,5.913563300688907e-05
776000,23.285826921463013,0.0,0.004317838436262406
784000,23.528372049331665,0.0,0.0022713226618770363
792000,23.762156009674072,50.0,2.9390088963310746e-05
800000,24.00428295135498,0.0,0.0019282351025575934
